mid,desktop,mobile,pageview,room_1,room_2,room_3,tag_1,tag_2,tag_3,tag_4,tag_5
194213,78,0,78,tvshow,food,social,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,3 HD (BEC),BEC (ช่อง 3),ละครโทรทัศน์
2590728,0,160,160,supachalasai,ratchada,wahkor,ฟุตบอล,ฟุตบอลไทย,รถยนต์,ไทยพรีเมียร์ลีก,ฟุตบอลต่างประเทศ
193224,64,0,64,food,cartoon,chalermthai,อาหาร,ร้านอาหาร,ทำอาหาร,การ์ตูน,อนิเมะ
2634057,0,126,126,supachalasai,korea,tvshow,วอลเลย์บอล,K-POP,นักร้องนักดนตรีเกาหลี,กีฬา,ชลธร คงยิ่งยง (กัปตัน)
193154,101,0,101,isolate,chalermkrung,tvshow,BNK48,AKB48,นักร้องนักดนตรีหญิง,นักร้องนักดนตรีไทย,Victory BNK48 (รายการโทรทัศน์)
193352,5,457,462,sinthorn,ratchada,silom,หุ้น,TFEX (Thailand Future Exchange),การลงทุน,Technical Analysis,ตลาดหลักทรัพย์
2628546,51,0,51,wahkor,chalermthai,library,ภาพยนตร์ต่างประเทศ,ประวัติศาสตร์,นักร้องนักดนตรี,วิทยาศาสตร์,อวกาศ
2630217,29,11,40,isolate,siliconvalley,chalermkrung,BNK48,เกมออนไลน์,เกม,Hon,นักร้องนักดนตรีหญิง
2636829,73,0,73,korea,chalermkrung,tvshow,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),เพลงเกาหลี,Mnet (สถานีโทรทัศน์)
2626743,0,97,97,korea,beauty,tvshow,K-POP,BLACKPINK,นักร้องนักดนตรีเกาหลี,YG Entertainment,ความงาม
2617628,26,0,26,tvshow,bangrak,social,รายการข่าว,นักแสดง,ปัญหาความรัก,ถ้ำหลวง ขุนน้ำนางนอน,ประสบการณ์ชีวิตคู่
2619576,0,97,97,chalermkrung,korea,tvshow,นักร้องนักดนตรีเกาหลี,เค-ป็อป,K-POP,เมีย2018 (ละคร),ละครโทรทัศน์
2618076,138,0,138,chalermthai,siliconvalley,social,ภาพยนตร์,ภาพยนตร์ต่างประเทศ,มนุษย์เงินเดือน,ปัญหาชีวิต,เกม
2619051,44,0,44,korea,chalermthai,cartoon,K-POP,Produce 48 (รายการโทรทัศน์),รายการวาไรตี้โชว์เกาหลี,Idol Producer (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี
2625487,150,0,150,food,social,tvshow,อาหาร,ปัญหาชีวิต,อาหารบุฟเฟ่ต์,ร้านอาหาร,มนุษย์เงินเดือน
2624817,64,0,64,isolate,korea,chalermkrung,BNK48,AKB48,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีญี่ปุ่น
2623680,34,0,34,korea,camera,gadget,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),PLEDIS Entertainment,Seventeen
2621239,38,0,38,supachalasai,wahkor,,ฟุตบอลโลก 2018,ฟุตบอล,ฟุตบอลต่างประเทศ,ฟุตบอลโลก,สโมสรฟุตบอลอังกฤษ
2622361,52,0,52,cartoon,sinthorn,isolate,Overlord (อนิเมะ),อนิเมะ,การ์ตูน,การ์ตูนญี่ปุ่น,การลงทุน
2537039,0,358,358,supachalasai,tvshow,chalermthai,ฟุตบอลต่างประเทศ,ฟุตบอล,ฟุตบอลโลก 2018,ฟุตบอลโลก,สโมสรฟุตบอลอังกฤษ
2530558,62,0,62,siliconvalley,cartoon,chalermthai,League of Legends (เกม),เกมออนไลน์,เกม,เกมคอมพิวเตอร์,การ์ตูน
2543398,0,190,190,tvshow,sinthorn,social,7 HD,Moon Lovers: Scarlet Heart Ryeo (ซีรีส์),ซีรีส์เกาหลี,ละครโทรทัศน์,3 HD (BEC)
195685,93,1,94,korea,isolate,chalermkrung,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี,Mnet (สถานีโทรทัศน์),AKB48
2514318,0,52,52,blueplanet,region,silom,เที่ยวทะเล,จังหวัดจันทบุรี,เที่ยวไทย,รถโดยสาร,BNK48
2511269,316,0,316,social,wahkor,food,ปัญหาชีวิต,กฎหมายชาวบ้าน,ชีวิตในต่างแดน,อาวุธยุทโธปกรณ์,มนุษย์เงินเดือน
196198,47,0,47,korea,tvshow,social,K-POP,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์)
196023,0,75,75,tvshow,wahkor,region,รายการข่าว,ถ้ำหลวง ขุนน้ำนางนอน,วิทยาศาสตร์,จังหวัดเชียงราย,ข่าวออนไลน์
2564340,200,0,200,korea,siam,library,K-POP,Produce 48 (รายการโทรทัศน์),นักร้องนักดนตรีเกาหลี,มหาวิทยาลัย,แพทย์
2565830,0,75,75,korea,tvshow,chalermthai,K-POP,นักร้องนักดนตรีเกาหลี,S．M． Entertainment,Girls' Generation (SNSD),OPPO Smartphone
194546,212,0,212,sinthorn,ratchada,supachalasai,หุ้น,TFEX (Thailand Future Exchange),การลงทุน,การเงิน,รถยนต์
2575880,162,0,162,isolate,camera,chalermkrung,BNK48,อาวุธยุทโธปกรณ์,กล้อง Mirrorless,AKB48,กล้อง Sony
194742,232,0,232,supachalasai,tvshow,wahkor,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,วิทยาศาสตร์,ข่าวออนไลน์,จังหวัดเชียงราย
2553343,0,73,73,korea,tvshow,lumpini,K-POP,นักร้องนักดนตรีเกาหลี,YG Entertainment,BLACKPINK,ลดความอ้วน
2560933,25,98,123,supachalasai,wahkor,tvshow,ฟุตบอลต่างประเทศ,ฟุตบอล,สโมสรฟุตบอลอังกฤษ,Premier League (League),ฟุตบอลโลก 2018
2555052,82,0,82,korea,mbk,siliconvalley,K-POP,นักร้องนักดนตรีเกาหลี,iPad,เพลงเกาหลี,iPad Pro
4529986,190,0,190,sinthorn,social,silom,หุ้น,การลงทุน,การเงิน,Fundamental Analysis,Value Investment
4534417,0,137,137,korea,silom,chalermkrung,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),Mnet (สถานีโทรทัศน์),มนุษย์เงินเดือน
4532428,131,0,131,wahkor,sinthorn,home,วิทยาศาสตร์,หุ้น,อาวุธยุทโธปกรณ์,เกษตรกรรม,วิศวกรรมศาสตร์
4532897,0,42,42,korea,cartoon,chalermthai,K-POP,BLACKPINK,YG Entertainment,การ์ตูนญี่ปุ่น,การ์ตูน
102057,137,0,137,isolate,chalermkrung,sinthorn,BNK48,นักร้องนักดนตรี,นักร้องนักดนตรีหญิง,หุ้น,หุ้นกู้
101551,49,88,137,korea,food,social,K-POP,นักร้องนักดนตรีเกาหลี,ข่าวออนไลน์,ประเทศเกาหลีใต้,เรื่องเล่าสยองขวัญ
4524345,27,53,80,korea,siam,wahkor,K-POP,นักร้องนักดนตรีเกาหลี,Produce 48 (รายการโทรทัศน์),เพลงเกาหลี,ค่ายเพลงเกาหลี
4525339,28,0,28,korea,chalermkrung,isolate,BNK48,นักร้องนักดนตรีเกาหลี,K-POP,เค-ป็อป,APink
4523002,0,228,228,chalermkrung,korea,tvshow,นักร้องนักดนตรีเกาหลี,เค-ป็อป,K-POP,YG Entertainment,JYP Entertainment
4545834,45,0,45,sinthorn,mbk,social,หุ้น,ธนาคาร,TFEX (Thailand Future Exchange),Technical Analysis,การลงทุน
4546718,107,0,107,beauty,tvshow,sinthorn,เครื่องสำอาง,ความงาม,แต่งหน้า,Skin Care,หุ้น
4544997,0,66,66,beauty,lumpini,tvshow,ความงาม,แฟชั่น,น้ำหอม,สิว,BNK48
98463,50,0,50,tvshow,region,wahkor,ถ้ำหลวง ขุนน้ำนางนอน,รายการข่าว,จังหวัดเชียงราย,วิทยาศาสตร์,ข่าวออนไลน์
4549467,0,57,57,bangrak,siam,horoscope,ปัญหาความรัก,ความรักวัยทำงาน,ความรักวัยรุ่น,แอบรัก,ศาลาคนเศร้า
4548905,52,28,80,blueplanet,mbk,tvshow,เที่ยวต่างประเทศ,บันทึกนักเดินทาง,สมาร์ทโฟน,ความรักวัยรุ่น,โทรศัพท์มือถือ
4544151,0,65,65,korea,isolate,mbk,Produce 48 (รายการโทรทัศน์),K-POP,Mnet (สถานีโทรทัศน์),นักร้องนักดนตรีเกาหลี,AKB48
4538599,0,126,126,supachalasai,wahkor,mbk,ฟุตบอลต่างประเทศ,ฟุตบอล,สโมสรฟุตบอลอังกฤษ,Liverpool F．C．,Premier League (League)
4538957,0,187,187,siam,bangrak,family,ปัญหาครอบครัว,ปัญหาความรัก,ปัญหาชีวิต,ชีวิตวัยรุ่น,มหาวิทยาลัย
